fecha,articulo,cantidad,transacciones,venta_pen,fuente_suministro,costo,lt
2024-11-23,884527,12.0,1,347.63,valvoline - usa,221.25,3.0
2024-07-31,884530,15.0,1,1617.29,valvoline - usa,1205.950005,3.0
2023-06-22,17643,50.0,1,54.57,narva,39.31,4.0
2024-02-12,48072,10.0,1,159.32,narva,103.82,4.0
2024-02-27,17919,20.0,1,83.78,narva,58.11,4.0
2024-02-12,17919,4.0,1,17.06,narva,11.62,4.0
2024-07-13,cf-1350,2.0,1,182.21,mann - brasil,135.78,4.0
2024-11-25,wk-1060/1,36.0,1,2317.43,mann - brasil,1742.780016,4.0
2024-05-07,wk-1060/1,60.0,1,3224.25,mann - brasil,2809.69002,4.0
2024-01-12,wk-1060/1,36.0,1,1920.52,mann - brasil,1666.26,4.0
2024-12-04,c-17308,2.0,1,188.72,mann - brasil,141.49,4.0
2024-03-14,c-311345/1,5.0,1,1431.07,mann - brasil,1083.66,4.0
2024-09-17,c-331460/1,16.0,1,3389.96,mann - brasil,2530.86,4.0
2024-03-14,cf-1510/1,5.0,1,917.75,mann - brasil,687.12,4.0
2023-12-20,884527,12.0,1,354.38,valvoline - usa,202.329996,3.0
2024-03-22,884530,9.0,1,903.3,valvoline - usa,718.000002,3.0
2024-05-20,884530,9.0,1,1027.48,valvoline - usa,718.939998,3.0
2023-06-24,884530,15.0,1,1410.49,valvoline - usa,1075.480005,3.0
2023-06-07,822345,12.0,1,382.87,valvoline - usa,229.130004,3.0
2024-02-29,884527,12.0,1,347.54,valvoline - usa,210.980004,3.0
2024-03-22,884527,6.0,1,169.36,valvoline - usa,105.490002,3.0
2024-12-31,884544,18.0,1,1834.52,valvoline - usa,1438.030008,3.0
2024-01-12,v-fecheros,4.0,1,0.0,sin definicion,4.75,0.0
2024-05-07,tb-1374x,24.0,1,1972.46,sin definicion,1551.880008,0.0
2023-12-11,v-coche,3.0,1,0.0,sin definicion,16.179999,0.0
2024-06-26,v-ambientadores,50.0,1,0.0,sin definicion,23.0,0.0
2024-09-11,icd1086,1.0,1,26.49,ishikawa - pastillas de freno,15.67,6.0
2024-09-11,icd1156,3.0,1,130.71,ishikawa - pastillas de freno,56.949999,6.0
2023-07-07,icd1950,5.0,1,163.87,ishikawa - pastillas de freno,79.71,6.0
2023-07-07,icd976,4.0,1,179.92,ishikawa - pastillas de freno,89.27,6.0
2024-10-28,icd831,3.0,1,101.77,ishikawa - pastillas de freno,48.470001,6.0
2024-11-23,884544,6.0,1,656.6,valvoline - usa,479.34,3.0
2024-07-31,884544,15.0,1,1617.29,valvoline - usa,1184.04,3.0
2024-02-29,884544,15.0,1,1544.54,valvoline - usa,1132.609995,3.0
2024-05-20,884544,18.0,1,2054.92,valvoline - usa,1384.83,3.0
2024-02-06,wp-11102/3,36.0,1,1464.3,mann - brasil,1170.590004,4.0
2023-09-22,wp-11102/3,24.0,1,948.8,mann - brasil,678.48,4.0
2024-10-02,pu-707x,2.0,1,74.36,mann - brasil,56.02,4.0
2024-05-25,pu-941x,2.0,1,95.57,mann - brasil,61.51,4.0
2023-10-27,17925,10.0,1,17.08,narva,11.44,4.0
2023-06-22,17919,20.0,1,78.7,narva,56.87,4.0
2023-06-22,17916,50.0,1,54.57,narva,37.3,4.0
2023-06-22,17097,40.0,1,21.83,narva,16.12,4.0
2024-08-05,wk-962/13,2.0,1,132.75,mann - brasil,96.7,4.0
2024-08-05,w-962,7.0,1,184.55,mann - brasil,137.580002,4.0
2024-10-19,wk-1060/2,8.0,1,527.54,mann - brasil,379.65,4.0
2024-07-13,c-23800,2.0,1,513.95,mann - brasil,366.67,4.0
2023-12-20,884544,12.0,1,1210.24,valvoline - usa,857.229996,3.0
2023-09-29,884544,18.0,1,1857.86,valvoline - usa,1270.499994,3.0
2024-08-31,884567,6.0,1,724.58,valvoline - usa,522.820002,3.0
2024-03-22,884572,6.0,1,169.36,valvoline - usa,109.219998,3.0
2024-07-19,wk-1060/1,24.0,1,1291.41,mann - brasil,1126.129992,4.0
2024-04-24,wk-1060/2,6.0,1,366.95,mann - brasil,277.98,4.0
2024-04-24,wk-1060,6.0,1,357.55,mann - brasil,277.039998,4.0
2024-08-26,w-920/7,6.0,1,131.48,mann - brasil,105.75,4.0
2024-06-06,wp-11102/3,42.0,1,1733.77,mann - brasil,1345.189986,4.0
2024-02-06,wdk-11102/28,36.0,1,1776.89,mann - brasil,1345.5,4.0
2023-11-30,wdk-11102/28,32.0,1,1520.14,mann - brasil,1039.82,4.0
2024-07-03,wdk-11102/28,64.0,1,3097.6,mann - brasil,2353.750016,4.0
2023-06-22,17177,50.0,1,58.9,narva,37.71,4.0
2024-08-07,17927,30.0,1,50.57,narva,36.44001,4.0
2023-08-31,18036,1.0,1,89.89,narva,62.73,4.0
2024-04-29,48005,10.0,1,104.72,narva,74.42,4.0
2023-06-15,18032,1.0,1,84.29,narva,62.75,4.0
2023-12-30,wk-1060/1,42.0,1,2246.66,mann - brasil,1943.97,4.0
2024-05-25,wk-1060/2,6.0,1,394.31,mann - brasil,278.34,4.0
2024-12-12,wk-1060/2,6.0,1,391.74,mann - brasil,279.250002,4.0
2024-08-05,wk-1060/2,6.0,1,395.26,mann - brasil,278.34,4.0
2023-07-13,skf-6309-2zc3,5.0,1,279.07,skf - rodajes,155.83,4.0
2023-06-13,skf-6312-2rs1c3,1.0,1,136.41,skf - rodajes,57.72,4.0
2023-06-13,skf-6311-2rs1c3,2.0,1,216.99,skf - rodajes,92.34,4.0
2023-06-13,skf-6004-2rshc3,6.0,1,61.38,skf - rodajes,31.17,4.0
2023-07-13,skf-6009-2rs1c3,6.0,1,201.29,skf - rodajes,76.180002,4.0
2024-08-31,884569,6.0,1,200.4,valvoline - usa,117.51,3.0
2024-10-14,884646,6.0,1,179.04,valvoline - usa,98.869998,3.0
2023-08-29,884656,12.0,1,411.14,valvoline - usa,235.689996,3.0
2023-07-27,884572,6.0,1,160.61,valvoline - usa,97.819998,3.0
2024-07-08,v-camisetas,4.0,1,0.0,sin definicion,40.0,0.0
2023-08-23,mochilavalv,3.0,1,0.0,sin definicion,15.249999,0.0
2024-10-25,v-camisetas,4.0,1,0.0,sin definicion,44.78,0.0
2024-03-30,v-ambientadores,50.0,1,0.0,sin definicion,23.0,0.0
2024-02-22,98015,6.0,1,225.88,narva,127.450002,4.0
2023-09-21,48607,6.0,1,225.72,narva,136.840002,4.0
2023-09-21,48625,6.0,1,261.08,narva,162.259998,4.0
2023-09-21,48680,6.0,1,166.16,narva,100.2,4.0
2024-08-05,wk-1124,2.0,1,91.49,mann - brasil,64.51,4.0
2024-12-12,wk-1060/1,6.0,1,378.49,mann - brasil,284.380002,4.0
2024-08-26,w-950/14,6.0,1,307.41,mann - brasil,224.22,4.0
2023-09-19,wp-11102/3,3.0,1,141.65,mann - brasil,84.81,4.0
2024-08-26,w-962,6.0,1,150.56,mann - brasil,117.919998,4.0
2024-07-16,wdk-11102/28,8.0,1,382.67,mann - brasil,294.22,4.0
2024-03-18,pu-1046/x,6.0,1,179.65,mann - brasil,139.489998,4.0
2024-12-31,884530,18.0,1,1834.52,valvoline - usa,1454.180004,3.0
2023-06-24,884567,3.0,1,323.71,valvoline - usa,218.889999,3.0
2024-02-14,884530,18.0,1,1895.45,valvoline - usa,1301.430006,3.0
2024-11-23,884569,6.0,1,202.97,valvoline - usa,118.639998,3.0
2023-09-21,17638,50.0,1,102.39,narva,56.89,4.0
2023-10-14,48220,100.0,1,893.97,narva,553.64,4.0
2023-10-14,17317,100.0,1,241.43,narva,143.24,4.0
2023-10-14,17635,200.0,1,189.23,narva,130.74,4.0
2023-10-14,49531,100.0,1,564.45,narva,382.72,4.0
2024-02-29,v-coche,3.0,1,0.0,sin definicion,16.17,0.0
2023-09-29,mochilavalv,30.0,1,0.0,sin definicion,152.54001,0.0
2023-08-29,mochilavalv,33.0,1,0.0,sin definicion,167.799984,0.0
2024-02-29,v-coche,30.0,1,0.0,sin definicion,161.75001,0.0
2023-10-14,48901,100.0,1,776.51,narva,539.48,4.0
2023-10-14,48881,100.0,1,613.38,narva,417.09,4.0
2023-06-22,17171,30.0,1,23.26,narva,16.65999,4.0
2023-06-22,17141,20.0,1,14.94,narva,10.94,4.0
2023-06-22,17181,50.0,1,41.66,narva,30.04,4.0
2024-04-11,wk-1060/1,42.0,1,2244.85,mann - brasil,1964.29002,4.0
2024-09-18,wk-1060/1,48.0,1,2919.94,mann - brasil,2293.209984,4.0
2024-04-19,cf-1940,19.0,1,2170.25,mann - brasil,1507.309995,4.0
2024-03-11,w-11102/36,48.0,1,2014.62,mann - brasil,1818.849984,4.0
2024-10-28,icd976,4.0,1,185.34,ishikawa - pastillas de freno,75.69,6.0
2024-12-14,icd2286,3.0,1,139.2,ishikawa - pastillas de freno,62.420001,6.0
2024-10-28,icd976,4.0,1,185.34,ishikawa - pastillas de freno,75.69,6.0
2024-10-28,icd941,2.0,1,73.24,ishikawa - pastillas de freno,35.07,6.0
2023-06-13,skf-6202-2rshc3,6.0,1,48.36,skf - rodajes,24.250002,4.0
2023-07-13,skf-6212-2rs1c3,3.0,1,210.43,skf - rodajes,96.96,4.0
2023-07-13,skf-6203-2rshc3,15.0,1,137.27,skf - rodajes,69.280005,4.0
2023-06-13,skf-6010-2rs1c3,2.0,1,77.51,skf - rodajes,25.4,4.0
2023-07-13,skf-608-2rsh/c3,10.0,1,67.09,skf - rodajes,28.88,4.0
2024-01-24,wk-1060/1,6.0,1,327.44,mann - brasil,279.24,4.0
2023-11-22,wk-1040,6.0,1,285.63,mann - brasil,219.619998,4.0
2024-05-25,wk-1040,6.0,1,285.17,mann - brasil,216.550002,4.0
2024-12-12,wk-1040,6.0,1,293.33,mann - brasil,220.17,4.0
2023-06-22,17925,50.0,1,81.87,narva,58.25,4.0
2024-10-28,17635,20.0,1,20.37,narva,12.8,4.0
2024-10-28,17916,20.0,1,26.12,narva,16.56,4.0
2023-07-07,48680,5.0,1,138.95,narva,83.5,4.0
2024-10-28,48881,20.0,1,133.75,narva,90.62,4.0
2023-07-07,48881,40.0,1,247.33,narva,165.55,4.0
2024-01-08,48351,50.0,1,260.31,narva,163.87,4.0
2024-02-06,48700,30.0,1,179.23,narva,151.56999,4.0
2024-06-28,48702,40.0,1,321.57,narva,212.0,4.0
2024-01-08,48751,20.0,1,232.84,narva,148.71,4.0
2024-12-14,bdd045,4.0,1,380.02,ishikawa - discos de freno,204.15,6.0
2024-04-29,bdd230,6.0,1,324.67,ishikawa - discos de freno,181.720002,6.0
2024-12-14,bdd031,6.0,1,426.58,ishikawa - discos de freno,237.81,6.0
2024-12-14,bdd020,20.0,1,2090.18,ishikawa - discos de freno,1047.88,6.0
2024-12-14,bdd012,4.0,1,418.02,ishikawa - discos de freno,201.55,6.0
2024-11-23,884572,12.0,1,347.63,valvoline - usa,223.26,3.0
2024-02-29,884646,12.0,1,361.74,valvoline - usa,200.649996,3.0
2024-08-31,884530,18.0,1,1830.53,valvoline - usa,1454.169996,3.0
2024-10-02,pl-270x,2.0,1,119.09,mann - brasil,84.4,4.0
2024-08-24,wk-1040,6.0,1,285.86,mann - brasil,216.550002,4.0
2024-08-24,wk-723,12.0,1,213.82,mann - brasil,158.229996,4.0
2024-08-24,tb-1394/3x,2.0,1,226.79,mann - brasil,203.26,4.0
2024-08-24,wk-962/7,12.0,1,571.72,mann - brasil,363.42,4.0
2024-12-26,wk-940/12,2.0,1,56.9,mann - brasil,43.28,4.0
2023-10-18,pu-1046/x,6.0,1,187.88,mann - brasil,141.78,4.0
2024-12-11,pu-1046/x,6.0,1,187.16,mann - brasil,133.53,4.0
2024-12-13,48328,40.0,1,431.73,narva,277.84,4.0
2024-03-16,18033,1.0,1,78.23,narva,60.93,4.0
2023-10-31,18038,2.0,1,156.66,narva,122.64,4.0
2024-11-19,48901,20.0,1,152.61,narva,118.42,4.0
2024-11-19,48328,10.0,1,109.79,narva,69.46,4.0
2024-11-19,48881,10.0,1,59.57,narva,45.31,4.0
2023-08-31,18057,1.0,1,93.03,narva,60.11,4.0
2023-10-27,48042,10.0,1,91.88,narva,61.05,4.0
2023-12-29,17315,10.0,1,9.41,narva,6.85,4.0
2023-08-31,17181,50.0,1,45.42,narva,33.31,4.0
2023-12-29,17314,10.0,1,7.52,narva,5.29,4.0
2024-05-31,17945,10.0,1,33.4,narva,23.93,4.0
2024-05-31,18032,12.0,1,1030.5,narva,909.410004,4.0
2024-05-31,18033,4.0,1,305.34,narva,245.88,4.0
2024-05-31,18036,6.0,1,457.98,narva,369.859998,4.0
2024-10-26,48072,10.0,1,172.3,narva,110.3,4.0
2023-06-26,17916,20.0,1,23.43,narva,14.92,4.0
2024-10-26,17916,20.0,1,26.12,narva,16.56,4.0
2024-10-26,17919,10.0,1,47.46,narva,30.99,4.0
2023-10-18,hu-945/2x,6.0,1,253.24,mann - brasil,151.600002,4.0
2023-10-18,c-29010kit,3.0,1,787.26,mann - brasil,566.150001,4.0
2024-08-16,c-23610,6.0,1,509.24,mann - brasil,406.570002,4.0
2024-06-06,pu-999/1x,6.0,1,310.55,mann - brasil,250.390002,4.0
2024-11-22,c-23750,1.0,1,188.33,mann - brasil,128.9,4.0
2024-06-06,hu-12110x,2.0,1,91.2,mann - brasil,63.73,4.0
2024-10-26,17635,20.0,1,20.37,narva,12.8,4.0
2023-11-23,48328,20.0,1,234.91,narva,130.13,4.0
2024-10-28,48728,10.0,1,184.71,narva,113.83,4.0
2024-10-28,48881,20.0,1,124.84,narva,90.62,4.0
2023-11-23,98015,2.0,1,69.19,narva,42.48,4.0
2023-11-22,w-11102/36,6.0,1,285.63,mann - brasil,202.26,4.0
2024-09-26,h-601/10,25.0,1,239.43,mann - brasil,177.34,4.0
2024-06-06,wk-1030,6.0,1,299.87,mann - brasil,229.060002,4.0
2024-06-06,wk-1156/1,12.0,1,704.96,mann - brasil,518.679996,4.0
2024-10-28,48901,20.0,1,159.23,narva,118.43,4.0
2023-09-30,48222,10.0,1,85.58,narva,49.53,4.0
2023-09-30,17177,30.0,1,19.29,narva,11.46,4.0
2024-05-31,48700,10.0,1,58.21,narva,42.57,4.0
2023-07-27,884567,6.0,1,641.05,valvoline - usa,437.79,3.0
2023-07-27,884569,6.0,1,190.47,valvoline - usa,115.420002,3.0
2023-10-17,884530,6.0,1,627.9,valvoline - usa,433.86,3.0
2023-11-27,861398,6.0,1,237.65,valvoline - usa,148.95,3.0
2023-11-27,c-25710/3,2.0,1,304.21,mann - brasil,204.63,4.0
2023-09-11,mwmwd1345,1.0,1,62.73,wagner - pastillas,48.26,3.0
2024-05-31,zd1567,3.0,1,143.14,wagner - pastillas,144.84,3.0
2024-05-31,mwmwd976,4.0,1,267.18,wagner - pastillas,104.63,3.0
2024-05-31,48772,10.0,1,273.86,narva,199.11,4.0
2024-05-31,48881,20.0,1,120.85,narva,86.49,4.0
2023-10-05,17037,50.0,1,29.13,narva,17.59,4.0
2023-10-05,17177,100.0,1,64.72,narva,38.2,4.0
2023-06-28,17916,200.0,1,222.11,narva,149.19,4.0
2024-09-26,wk-1050/1,1.0,1,61.63,mann - brasil,42.99,4.0
2023-11-30,hu-12140x,4.0,1,250.08,mann - brasil,185.42,4.0
2024-03-07,pu-1046/x,6.0,1,181.79,mann - brasil,139.489998,4.0
2024-06-06,pu-1046/x,6.0,1,182.33,mann - brasil,139.489998,4.0
2023-11-30,hu-931/5x,2.0,1,53.85,mann - brasil,23.43,4.0
2023-11-27,zxru1,6.0,1,218.62,valvoline - usa,147.739998,3.0
2023-11-27,zxed1,6.0,1,285.17,valvoline - usa,221.19,3.0
2024-07-08,rp2050100,9.0,1,535.76,valvoline,377.829999,2.0
2024-02-14,884569,6.0,1,207.51,valvoline - usa,110.28,3.0
2023-10-05,48321,20.0,1,92.55,narva,52.27,4.0
2023-10-05,48320,50.0,1,236.18,narva,145.38,4.0
2023-10-14,48321,100.0,1,417.61,narva,261.36,4.0
2023-10-14,48320,100.0,1,427.43,narva,290.75,4.0
2023-10-19,17177,200.0,1,109.15,narva,76.4,4.0
2024-09-04,wk-1040,6.0,1,297.98,mann - brasil,216.550002,4.0
2024-06-06,wk-1060/1,12.0,1,653.51,mann - brasil,562.41,4.0
2024-04-09,h-615,2.0,1,116.72,mann - brasil,68.08,4.0
2024-04-09,h-601/10,6.0,1,54.29,mann - brasil,41.899998,4.0
2024-04-09,hu-721xkit,2.0,1,59.26,mann - brasil,47.03,4.0
2023-10-27,17039,100.0,1,160.8,narva,121.62,4.0
2023-10-19,17141,200.0,1,140.09,narva,103.58,4.0
2023-10-27,17102,50.0,1,86.97,narva,63.77,4.0
2023-06-26,17635,20.0,1,18.48,narva,12.21,4.0
2024-10-26,48901,20.0,1,171.97,narva,118.43,4.0
2024-04-09,wk-962/7,6.0,1,280.75,mann - brasil,181.71,4.0
2023-10-31,wk-940/12,6.0,1,175.45,mann - brasil,112.35,4.0
2024-05-14,w-11102/36,6.0,1,283.95,mann - brasil,227.179998,4.0
2024-09-30,wk-723,24.0,1,423.94,mann - brasil,316.2,4.0
2024-09-30,h-12110/2x,3.0,1,153.31,mann - brasil,116.210001,4.0
2023-07-07,mwmwc1295a,3.0,1,255.07,wagner - pastillas,177.759999,3.0
2024-10-28,pu-941x,12.0,1,577.08,mann - brasil,376.449996,4.0
2024-10-28,wk-723,12.0,1,214.02,mann - brasil,155.409996,4.0
2023-06-26,48728,10.0,1,186.85,narva,113.16,4.0
2024-10-26,48728,10.0,1,198.72,narva,113.83,4.0
2024-10-26,48881,20.0,1,134.39,narva,90.62,4.0
2024-10-28,48991,20.0,1,310.19,narva,204.43,4.0
2024-12-14,17635,50.0,1,44.32,narva,32.0,4.0
2024-05-31,rxfc113644bep,12.0,1,324.41,wagner locked - usa,253.029996,2.0
2024-05-31,rxfc113661bep,48.0,1,564.86,wagner locked - usa,433.089984,2.0
2024-05-31,rxfc113641bep,12.0,1,229.01,wagner locked - usa,176.73,2.0
2024-08-31,v-herramientas,2.0,1,0.0,sin definicion,34.7,0.0
2024-02-29,v-fecheros,4.0,1,0.0,sin definicion,4.75,0.0
2023-12-20,v-coche,27.0,1,0.0,sin definicion,145.580004,0.0
2024-11-23,v-c1109,18.0,1,0.0,sin definicion,115.869996,0.0
2024-12-31,v-c1011,36.0,1,0.0,sin definicion,230.029992,0.0
2024-02-14,v-coche,18.0,1,0.0,sin definicion,97.050006,0.0
2024-07-31,v-camisetas,30.0,1,0.0,sin definicion,300.0,0.0
2024-03-22,v-chimpunera,24.0,1,0.0,sin definicion,118.8,0.0
2024-07-24,mwmwd976,20.0,1,1273.89,wagner - pastillas,513.47,3.0
2024-04-29,mwmwd976,15.0,1,954.93,wagner - pastillas,392.350005,3.0
2024-06-28,wk-1060/1,48.0,1,2668.43,mann - brasil,2251.100016,4.0
2024-04-09,wk-1040,4.0,1,187.18,mann - brasil,144.39,4.0
2024-06-12,cf-400/1,1.0,1,45.9,mann - brasil,35.76,4.0
2023-07-12,mpr1,5.0,1,300.61,clevite - usa,192.82,3.0
2023-07-12,mpg1,5.0,1,300.61,clevite - usa,192.82,3.0
2023-09-18,mochilavalv,12.0,1,0.0,sin definicion,61.02,0.0
2023-08-17,mochilavalv,3.0,1,0.0,sin definicion,15.249999,0.0
2023-06-07,884572,12.0,1,322.81,valvoline - usa,195.639996,3.0
2023-12-20,896749,6.0,1,850.94,valvoline - usa,534.69,3.0
2023-06-24,884572,6.0,1,159.09,valvoline - usa,97.819998,3.0
2023-09-08,rp2050100,6.0,1,349.28,valvoline,260.299998,2.0
2024-07-10,bf6000m3,24.0,1,277.43,prestone - mexico,211.150008,3.0
2024-07-10,bf5000m3,24.0,1,204.23,prestone - mexico,145.120008,3.0
2024-05-28,skf-6209-2rs1c3,10.0,1,199.47,skf - rodajes,184.69,4.0
2024-02-29,skf-6203-2z/c3,60.0,1,448.43,skf - rodajes,277.03002,4.0
2024-01-11,skf-6203-2z/c3,100.0,1,492.82,skf - rodajes,461.73,4.0
2024-05-28,skf-6300-2rshc3,20.0,1,116.26,skf - rodajes,107.56,4.0
2024-05-28,skf-6300-2z,10.0,1,64.17,skf - rodajes,59.34,4.0
2024-01-11,skf-6205-2rshc3,100.0,1,715.69,skf - rodajes,669.51,4.0
2024-01-11,skf-6207-2rs1c3,36.0,1,487.04,skf - rodajes,457.11,4.0
2024-07-24,17643,50.0,1,54.15,narva,41.69,4.0
2023-08-31,17635,100.0,1,90.85,narva,66.9,4.0
2024-07-24,17635,100.0,1,89.18,narva,64.08,4.0
2024-08-07,17181,50.0,1,44.52,narva,32.53,4.0
2024-09-30,w-962,12.0,1,317.93,mann - brasil,235.839996,4.0
2024-07-11,wk-1060,6.0,1,330.05,mann - brasil,277.030002,4.0
2024-01-10,wk-1040,6.0,1,282.81,mann - brasil,219.619998,4.0
2024-03-07,pu-999/1x,4.0,1,206.41,mann - brasil,166.57,4.0
2024-10-26,e-lapiceros,20.0,1,0.0,sin definicion,13.6,0.0
2023-09-08,mochilavalv,3.0,1,0.0,sin definicion,15.249999,0.0
2024-01-23,v-coche,6.0,1,0.0,sin definicion,32.350002,0.0
2024-07-31,v-camisetas,3.0,1,0.0,sin definicion,30.0,0.0
2024-04-26,v-chimpunera,3.0,1,0.0,sin definicion,14.85,0.0
2023-10-27,17177,60.0,1,35.43,narva,22.93998,4.0
2024-02-27,17053,30.0,1,22.25,narva,15.66,4.0
2023-08-31,17171,20.0,1,15.67,narva,11.18,4.0
2023-09-30,48892,10.0,1,101.99,narva,64.44,4.0
2023-12-29,rp2050100,9.0,1,522.78,valvoline,381.269997,2.0
2023-09-08,g20w50100,6.0,1,349.28,valvoline,244.279998,2.0
2023-10-17,884530,9.0,1,941.87,valvoline - usa,650.79,3.0
2023-06-30,m25600100,3.0,1,180.27,valvoline,134.919999,2.0
2024-08-31,896679,6.0,1,724.58,valvoline - usa,516.730002,3.0
2024-07-05,wk-1040,12.0,1,579.96,mann - brasil,433.11,4.0
2024-11-22,wk-1040,12.0,1,598.52,mann - brasil,440.34,4.0
2024-03-15,wk-1040,24.0,1,1106.85,mann - brasil,866.500008,4.0
2024-04-19,c-271340,2.0,1,367.44,mann - brasil,295.88,4.0
2024-10-14,enrledh4,1.0,1,78.04,enertech - iluminacion,45.53,
2024-10-14,enr48881,1.0,1,4.47,enertech - iluminacion,1.78,
2024-10-14,enr48072y,1.0,1,6.35,enertech - iluminacion,2.53,
2023-10-24,w-962,2.0,1,48.62,mann - brasil,34.77,4.0
2024-12-26,wk-1060,6.0,1,373.73,mann - brasil,280.300002,4.0
2024-05-31,48951,10.0,1,139.61,narva,95.81,4.0
2024-09-26,48901,40.0,1,344.79,narva,224.11,4.0
2024-03-23,17643,50.0,1,62.61,narva,42.07,4.0
2024-03-23,17171,20.0,1,17.55,narva,11.9,4.0
2024-03-12,48358,20.0,1,304.7,narva,219.96,4.0
2024-05-14,wk-1060,6.0,1,359.68,mann - brasil,277.030002,4.0
2024-12-26,wk-1040,12.0,1,588.12,mann - brasil,439.790004,4.0
2024-01-08,wk-1060/1,72.0,1,3861.83,mann - brasil,3332.530008,4.0
2024-09-30,wk-1060/2,6.0,1,391.74,mann - brasil,281.16,4.0
2024-11-12,rxfc113641bep,60.0,1,1153.51,wagner locked - usa,873.19998,2.0
2024-02-15,rxfc113640bep,48.0,1,410.03,wagner locked - usa,319.700016,2.0
2023-08-22,rxfc113642b,24.0,1,227.12,wagner locked - usa,166.17,2.0
2023-08-22,rxfc113640b,24.0,1,272.52,wagner locked - usa,200.830008,2.0
2023-08-22,rxfc113644bep,24.0,1,594.25,wagner locked - usa,482.16,2.0
2024-07-17,af12097m,6.0,1,407.22,prestone - mexico,277.309998,3.0
2024-07-17,af12050m,12.0,1,511.41,prestone - mexico,387.219996,3.0
2024-07-17,af9033m1,12.0,1,447.0,prestone - mexico,277.310004,3.0
2024-07-17,afc11100/1f,30.0,1,1278.49,prestone - mexico,864.62001,3.0
2024-07-17,afc11100mb-m1,4.0,1,782.88,prestone - mexico,549.09,3.0
2024-05-30,48328,100.0,1,1112.65,narva,683.28,4.0
2024-02-06,48328,50.0,1,569.63,narva,434.11,4.0
2024-07-06,48350,50.0,1,397.39,narva,253.58,4.0
2023-10-27,17035,20.0,1,31.52,narva,21.58,4.0
2024-10-14,884572,18.0,1,516.07,valvoline - usa,334.900008,3.0
2023-08-29,884567,6.0,1,677.1,valvoline - usa,437.79,3.0
2024-02-29,884572,6.0,1,173.75,valvoline - usa,109.219998,3.0
2024-03-22,884544,9.0,1,903.3,valvoline - usa,679.570002,3.0
2023-12-14,n-lapiceros,10.0,1,0.0,sin definicion,6.0,0.0
2024-09-28,n-lapiceros,38.0,1,0.0,sin definicion,22.8,0.0
2024-02-28,n-lapiceros,50.0,1,0.0,sin definicion,30.0,0.0
2024-08-31,wk-1060/1,120.0,1,6483.04,mann - brasil,5630.64996,4.0
2024-07-11,wk-1060/1,72.0,1,3879.93,mann - brasil,3378.379968,4.0
2023-10-31,wk-1060/2,6.0,1,406.13,mann - brasil,270.27,4.0
2024-07-11,wk-940/7,4.0,1,200.15,mann - brasil,145.3,4.0
2024-08-31,884544,12.0,1,1220.33,valvoline - usa,958.689996,3.0
2023-06-24,884544,15.0,1,1410.49,valvoline - usa,1057.360005,3.0
2023-07-27,884544,18.0,1,1675.83,valvoline - usa,1268.830008,3.0
2024-10-14,884721,6.0,1,187.05,valvoline - usa,104.31,3.0
2023-10-31,w-920/31,6.0,1,195.82,mann - brasil,195.81,4.0
2024-05-14,wk-962/7,6.0,1,283.95,mann - brasil,181.71,4.0
2023-10-31,wk-962/7,6.0,1,227.94,mann - brasil,154.270002,4.0
2024-12-26,wp-11102/3,3.0,1,142.3,mann - brasil,97.190001,4.0
2024-05-14,wp-11102/3,3.0,1,117.94,mann - brasil,96.110001,4.0
2024-05-14,h-932/4,12.0,1,246.09,mann - brasil,181.959996,4.0
2024-06-12,w-962,18.0,1,427.48,mann - brasil,353.759994,4.0
2024-09-30,wp-11102/3,4.0,1,189.26,mann - brasil,130.68,4.0
2024-08-07,17022,10.0,1,43.88,narva,31.09,4.0
2023-07-25,17109,30.0,1,20.06,narva,14.85999,4.0
2023-12-29,17125,10.0,1,9.11,narva,5.84,4.0
2023-08-31,48007,30.0,1,536.55,narva,388.71,4.0
2023-08-29,884544,12.0,1,1278.97,valvoline - usa,846.999996,3.0
2024-03-22,884567,6.0,1,677.47,valvoline - usa,533.1,3.0
2024-12-31,884572,6.0,1,172.52,valvoline - usa,111.63,3.0
2023-06-24,884721,12.0,1,351.47,valvoline - usa,213.429996,3.0
2024-05-14,w-962,12.0,1,280.16,mann - brasil,234.729996,4.0
2024-01-08,hu-931/5x,3.0,1,80.45,mann - brasil,35.139999,4.0
2024-07-11,hu-931/5x,6.0,1,163.59,mann - brasil,70.480002,4.0
2023-10-12,zd1423,2.0,1,127.1,wagner - pastillas,140.87,3.0
2024-05-14,pu-1046/x,8.0,1,241.55,mann - brasil,185.98,4.0
2023-10-12,zd1100,2.0,1,158.89,wagner - pastillas,127.18,3.0
2023-10-12,zd1567,2.0,1,95.34,wagner - pastillas,96.56,3.0
2024-04-23,48005,50.0,1,506.52,narva,372.13,4.0
2024-09-28,48005,100.0,1,977.81,narva,741.34,4.0
2023-08-31,48039,20.0,1,157.67,narva,112.46,4.0
2024-05-30,48007,10.0,1,177.9,narva,124.51,4.0
2023-10-27,17649,50.0,1,141.95,narva,103.78,4.0
2023-08-29,884569,6.0,1,197.67,valvoline - usa,108.48,3.0
2023-08-29,884721,12.0,1,368.27,valvoline - usa,210.020004,3.0
2023-06-07,di1540ci100,6.0,1,403.5,valvoline,302.380002,2.0
2023-12-30,rp2050100,9.0,1,523.9,valvoline,381.269997,2.0
